,text,label,party,year,country
240,Derlei Alleingänge innerhalb des europäischen Binnenmarktes bremsen Innovationen und Skalierbarkeit aus.,108.0,fdp,2021,9
241,Das senkt letztlich die Wettbewerbsfähigkeit europäischer Unternehmen gegenüber amerikanischer und chinesischer Konkurrenz.,108.0,fdp,2021,9
242,Wir sehen die Soziale Marktwirtschaft als lernendes System und als Modell für eine ökonomische Friedensordnung – nicht nur in Europa.,401.0,fdp,2021,9
244,"Wir Freie Demokraten wollen eine wirksame Kontrolle großer Unternehmen der Digitalwirtschaft schaffen, die Zugänge zum Internet kontrollieren.",403.0,fdp,2021,9
245,"Solche Gatekeeper-Unternehmen, die als Betreiber einer Suchmaschine, als soziales Netzwerk oder als dominierende Handelsplattform die Wettbewerbsbedingungen kleiner oder mittlerer Unternehmen entscheidend beeinflussen können, müssen einer speziellen Regulierung unterworfen werden.",403.0,fdp,2021,9
246,"Die Regulierung soll verhindern, dass Gatekeeper den Wettbewerb verzerren, indem sie sich beispielsweise bei Suchergebnissen selbst begünstigen, indem sie die Interoperabilität mit Angeboten anderer Unternehmen einschränken oder indem sie die Geschäftsdaten ihrer Partnerinnen und Partner in unlauterer Weise zum eigenen Vorteil nutzen.",403.0,fdp,2021,9
247,Eine wirksame Kontrolle global agierender Gatekeeper-Unternehmen kann nicht allein von der Ebene des nationalen Rechts und der Behörden der EU-Mitgliedstaaten ausgehen.,403.0,fdp,2021,9
248,"Wir unterstützen deshalb die Pläne zur Schaffung eines Digital Markets Act auf Ebene der Europäischen Union, mit dem eine das Kartellrecht ergänzende europäische Regulierung für Gatekeeper- Unternehmen geschaffen werden soll.",403.0,fdp,2021,9
250,"Wir Freie Demokraten wollen, dass Deutschland international zum Fürsprecher des regelbasierten Freihandels wird und den Abschluss weiterer Freihandelsabkommen vorantreibt.",407.0,fdp,2021,9
251,"Hierfür muss die Bundesregierung innerhalb Europas und der Welt protektionistischen Tendenzen entgegentreten und eine aktive Führungsrolle bei Handelsverträgen, Investitionsabkommen und fairen Investitionsbedingungen einnehmen.",407.0,fdp,2021,9
252,Zugleich muss sie die institutionelle Verankerung einer regelbasierten Freihandelsordnung vorantreiben.,407.0,fdp,2021,9
253,"Um der Handelspolitik in der nächsten Bundesregierung mehr Gewicht zu verleihen, fordern wir eine Staatsministerin oder einen Staatsminister für Außenhandel.",107.0,fdp,2021,9
254,"Das Bundesministerium für Wirtschaft und Energie wollen wir zudem in „Bundesministerium für Wirtschaft, Freihandel und Energie“ umbenennen.",407.0,fdp,2021,9
255,"Um die Handlungsfähigkeit der Europäischen Union in der Handelspolitik zu erhalten, wollen wir Freihandelsabkommen so gestalten, dass – wie etwa beim EU-Japan Abkommen – nur die Zustimmung des Europäischen Parlaments, nicht aber die von nationalen und regionalen Parlamenten benötigt wird.",108.0,fdp,2021,9
256,"Dabei wollen wir in der EU und weltweit gegen Marktverzerrungen vorgehen, die zum Beispiel durch stark subventionierte Staatsunternehmen entstehen.",401.0,fdp,2021,9
257,"Wir setzen uns zudem für den Grundsatz der Reziprozität ein, wonach Unternehmen nur dann Zugang zum europäischen Markt haben sollten, wenn das umgekehrt auch der Fall ist.",407.0,fdp,2021,9
259,Wir Freie Demokraten wollen den bewährten Rahmen der Welthandelsorganisation (WTO) weiterentwickeln.,107.0,fdp,2021,9
260,Der Reformprozess muss transparent und inklusiv sein.,202.1,fdp,2021,9
261,Nationale Alleingänge und Willkürzölle sowie neue nicht-tarifäre Handelshemmnisse lehnen wir ab.,407.0,fdp,2021,9
262,"Wir setzen uns dafür ein, die Blockade der WTO-Streitbeilegung schnellstmöglich zu lösen.",107.0,fdp,2021,9
263,"Dies erfordert auch eine neue umfassende Verhandlungsrunde, in der ein Interessenausgleich zwischen Industrie-, Schwellen- und Entwicklungsländern erreicht wird.",107.0,fdp,2021,9
264,"Im Rahmen dieser Verhandlungsrunde muss dabei auch evaluiert werden, wo WTO-Regeln in der Praxis bisher nicht greifen.",107.0,fdp,2021,9
265,"Wir wollen, dass Subventionen und Dumping überall dort bekämpft werden, wo immer diese Praktiken einen fairen Wettbewerb behindern.",403.0,fdp,2021,9
266,"Aktuell betrifft das insbesondere den Bau von Verkehrsmitteln wie Zügen, Flugzeugen und Schiffen.",411.0,fdp,2021,9
268,Wir Freie Demokraten wollen einen neuen Anlauf für ein umfassendes transatlantisches Freihandelsabkommen und einen transatlantischen Wirtschaftsraum erreichen.,407.0,fdp,2021,9
269,"Eine Blaupause kann das EU-Freihandelsabkommen mit Kanada (CETA) liefern, das 2017 abgeschlossen wurde und endlich auch von Deutschland ratifiziert werden sollte.",407.0,fdp,2021,9
270,Ebenso wollen wir das EU-Freihandelsabkommen mit Mercosur zügig abschließen und ratifizieren.,407.0,fdp,2021,9
272,Wir Freie Demokraten wollen die Tourismuswirtschaft nachhaltig stärken.,410.0,fdp,2021,9
273,Nachhaltiges Reisen ist durch die Pandemie verstärkt in den Fokus gerückt.,416.2,fdp,2021,9
274,"Das gestärkte Bewusstsein sollte genutzt werden, um den Tourismus nachhaltig weiterzuentwickeln.",416.2,fdp,2021,9
275,"Deshalb brauchen wir ein pandemiefestes Krisenmanagement, das die Tourismuswirtschaft für die Zukunft stärkt.",410.0,fdp,2021,9
276,Der Tourismus ist bis in strukturschwache Regionen hinein ein wichtiger Wirtschaftsfaktor in Deutschland.,410.0,fdp,2021,9
277,Die Coronakrise hat die vorher gesunde Branche und ihre rund drei Millionen Mitarbeiterinnen und Mitarbeiter schwer getroffen.,701.0,fdp,2021,9
278,Zusätzlich stellen der Fachkräftemangel sowie zahlreiche Bürokratiepflichten gerade kleine und mittlere Unternehmen vor große Herausforderungen.,402.0,fdp,2021,9
279,"Von einem starken Zukunftskonzept profitiert die gesamte touristische Wertschöpfungskette – wie Gastronomie, Einzelhandel und Dienstleistungen.",402.0,fdp,2021,9
280,Wir setzen auf Vielfalt statt ideologische Denkschranken.,401.0,fdp,2021,9
281,Deshalb müssen Reisen und Individualverkehr durch Innovationen ökologischer werden.,501.0,fdp,2021,9
282,Als Motor fungiert auch der Ausbau der Digitalisierung.,411.0,fdp,2021,9
283,Ohne Breitbandversorgung bleiben wir vom wachsenden Online- Reisemarkt und von Reiseinnovationen abgehängt.,411.0,fdp,2021,9
284,Wir wollen daher Anreize für Investitionen schaffen,402.0,fdp,2021,9
285,und überflüssige Bürokratie abschaffen.,303.0,fdp,2021,9
287,Deutschland gehört bei Steuern und Sozialabgaben zur Weltspitze.,505.0,fdp,2021,9
288,"Wir Freie Demokraten wollen die Balance zwischen Privat und Staat wiederherstellen, ohne dabei eine seriöse Haushaltspolitik aufzugeben.",414.0,fdp,2021,9
289,Wir fordern ein grundlegendes Umdenken in der Steuerpolitik: Wir wollen die Bürgerinnen und Bürger spürbar entlasten und damit die unabdingbare Voraussetzung für Impulse in die wirtschaftliche Erholung unseres Landes schaffen.,410.0,fdp,2021,9
290,"Das ist ein wichtiger Punkt auf unserer Agenda für mehr Wachstum, denn nur mit Wachstum wird es gelingen, die Folgen der Coronapandemie zu überwinden.",410.0,fdp,2021,9
291,Dabei stehen wir für eine solide und investitionsorientierte Haushaltspolitik,410.0,fdp,2021,9
292,und zur im Grundgesetz verankerten Schuldenbremse.,414.0,fdp,2021,9
293,"Denn jede Generation hat ihre Herausforderungen und muss über die finanzpolitischen Spielräume verfügen, um diesen gerecht werden zu können.",414.0,fdp,2021,9
295,Wir Freie Demokraten wollen eine Trendwende bei der Abgabenquote erreichen und die Abgabenbelastung für die Arbeitnehmer und die Arbeitgeber wieder auf unter 40 Prozent senken.,505.0,fdp,2021,9
296,"Unter Angela Merkel als Bundeskanzlerin stieg die Abgabenquote (Steuerquote plus Sozialbeitragsquote) in Deutschland auf 41,4 Prozent - bei ihrem Amtsantritt lag diese noch bei 38,8 Prozent.",505.0,fdp,2021,9
297,"Wir Freie Demokraten wollen diesen Irrweg verlassen, denn die Leistungsträgerinnen und Leistungsträger unseres Landes dürfen nicht durch immer höhere Abgaben daran gehindert werden, unseren Wohlstand zu sichern.",410.0,fdp,2021,9
299,"Wir Freie Demokraten wollen die Wirtschaft fördern und dafür auch im Steuerrecht gezielte Impulse setzen: Indem wir Bürgerinnen und Bürger entlasten und den Unternehmen Perspektiven eröffnen, die ein nachhaltiges Wirtschaftswachstum ermöglichen.",410.0,fdp,2021,9
300,Denn Deutschland nimmt bei der Steuerbelastung von Bürgerinnen und Bürgern sowie Unternehmen inzwischen einen weltweiten Spitzenplatz unter den Industrienationen ein.,401.0,fdp,2021,9
301,Das schadet dem Standort Deutschland und verhindert notwendige Investitionen.,410.0,fdp,2021,9
303,Wir Freie Demokraten wollen beim Einkommensteuertarif den sogenannten Mittelstandsbauch vollständig abschaffen und so einen leistungsgerechteren linearen Chancentarif gestalten.,503.0,fdp,2021,9
304,Die Abschaffung wollen wir in drei Schritten in den Jahren 2022 bis 2024 erreichen.,503.0,fdp,2021,9
305,Heute steigt die Steuerlast bei kleinen und mittleren Einkommen besonders schnell an.,503.0,fdp,2021,9
306,Von Gehaltserhöhungen greift sich der Staat mehr als die Hälfte.,701.0,fdp,2021,9
307,Das ist leistungsfeindlich und ungerecht.,503.0,fdp,2021,9
308,Deshalb brauchen wir mehr Fairness bei den Steuern.,503.0,fdp,2021,9
310,Wir Freie Demokraten wollen einen fairen Tarif bei der Einkommensteuer: den Chancentarif.,704.0,fdp,2021,9
311,"Dazu wollen wir den Spitzensteuersatz schrittweise „nach rechts verschieben“ – mit dem Ziel, dass dieser erst ab einem Einkommen von 90.000 Euro greift.",704.0,fdp,2021,9
312,Dadurch wird der Steuertarif für alle Steuerzahlerinnen und Steuerzahler zusätzlich gestreckt.,704.0,fdp,2021,9
313,Die Belastung der Arbeitnehmerinnen und Arbeitnehmer ist in Deutschland mittlerweile so hoch wie kaum in einem anderen OECD-Staat (Organisation für wirtschaftliche Zusammenarbeit und Entwicklung).,701.0,fdp,2021,9
314,"Steuerpflichtige, die das 1,4- fache des durchschnittlichen Bruttogehalts aller Arbeitnehmer in Deutschland erhalten, zahlen momentan schon den Spitzensteuersatz.",704.0,fdp,2021,9
315,Im Jahr 1965 lag dieser Wert noch beim 18-fachen.,704.0,fdp,2021,9
316,Für uns ist jedoch klar: Eine Durchschnittsverdienerin und ein Durchschnittsverdiener dürfen nicht fast schon den höchsten Steuersatz zahlen.,704.0,fdp,2021,9
317,Das ist leistungsfeindlich und ungerecht.,704.0,fdp,2021,9
318,"Umso wichtiger ist es, Bürgerinnen und Bürger in Deutschland bei den Steuern und Abgaben nachhaltig und deutlich zu entlasten.",401.0,fdp,2021,9
319,Wir lehnen auch eine weitere Verschärfung der Erbschaftsteuer ab.,401.0,fdp,2021,9
321,"Wir Freie Demokraten wollen den Einkommensteuertarif so ändern, dass der Staat nicht länger von quasi automatischen Steuererhöhungen profitiert.",701.0,fdp,2021,9
322,"Wir fordern deshalb eine regelmäßige Anpassung des Steuertarifs einschließlich der Freibeträge, Freigrenzen und Pauschbeträge an die Entwicklung von Gehältern und Preisen.",701.0,fdp,2021,9
323,Der Tarif wird also „auf Räder gestellt“.,701.0,fdp,2021,9
324,Ohne eine regelmäßige Korrektur des Einkommensteuertarifs werden die Steuerzahlerinnen und Steuerzahler auch in den kommenden Jahren erhebliche Mehrbelastungen zu tragen haben.,701.0,fdp,2021,9
326,Wir Freie Demokraten wollen den Solidaritätszuschlag komplett abschaffen.,505.0,fdp,2021,9
327,Der Solidaritätszuschlag war und bleibt eine nicht auf Dauer angelegte Sondersteuer.,505.0,fdp,2021,9
328,Ende 2019 lief der Solidarpakt aus.,505.0,fdp,2021,9
329,Damit ist die Erhebung des Solidaritätszuschlags nicht mehr zu rechtfertigen.,505.0,fdp,2021,9
330,Durch die anhaltende Erhebung auch 30 Jahre nach Wiederherstellung der Deutschen Einheit verspielt die Politik das Vertrauen der Bürgerinnen und Bürger.,505.0,fdp,2021,9
331,Die Abschaffung des Solidaritätszuschlags ist eine Frage der politischen Glaubwürdigkeit.,505.0,fdp,2021,9
332,Nicht zuletzt geht es hierbei auch um die Entlastung der vielen betroffenen mittelständischen Unternehmen.,402.0,fdp,2021,9
333,Die Abschaffung ist daher zugleich Wirtschafts- und Arbeitsmarktpolitik.,505.0,fdp,2021,9
335,Wir Freie Demokraten lehnen eine einmalige Vermögensabgabe ebenso ab,401.0,fdp,2021,9
336,wie die Wiederbelebung der Vermögensteuer.,401.0,fdp,2021,9
337,"Beides ist für unsere mittelständisch geprägte Wirtschaft ein Hemmschuh bei der Bekämpfung der wirtschaftlichen Folgen der Coronapandemie, weil den Unternehmen Liquidität unabhängig von deren Ertragslage entzogen wird.",402.0,fdp,2021,9
338,Die Erbschaftsteuer sollte im Hinblick auf ihre Administrierbarkeit und das sich in diesem Zusammenhang zu ihrer Erhebung ergebende Verhältnis von Kosten und Nutzen überprüft werden.,401.0,fdp,2021,9
340,Wir Freie Demokraten wollen Easy Tax einführen: die vorausgefüllte Steuererklärung mit einem umfassenden digitalen Service für die Steuerzahlerinnen und Steuerzahler.,303.0,fdp,2021,9
341,Im Besteuerungsverfahren muss umfangreicher auf innovative Lösungen gesetzt werden.,411.0,fdp,2021,9
342,"Für Arbeitnehmerinnen und Arbeitnehmer sowie Rentnerinnen und Rentner sollen durch Easy Tax immer vollständige Steuererklärungen vom Finanzamt vorbereitet werden, die von den Betroffenen nur noch bestätigt werden müssen.",303.0,fdp,2021,9
343,"Für die Kontrolle der verarbeiteten Daten sowie die Angabe zusätzlicher Pflichtangaben, die den Finanzbehörden nicht bekannt sind, erhalten die Steuerpflichtigen eine angemessene Frist.",303.0,fdp,2021,9
344,"Selbstverständlich muss das im Einklang mit dem Prinzip der Datensouveränität jeder einzelnen Bürgerin und jedes einzelnen Bürgers erreicht werden, denn freiwillige Angaben gegenüber dem Finanzamt sollen auch mit Easy Tax freiwillig bleiben.",201.1,fdp,2021,9
345,"Ziel muss es sein, dass Steuerbescheide in diesen Fällen innerhalb von wenigen Tagen bekannt gegeben werden können.",303.0,fdp,2021,9
347,"Wir Freie Demokraten wollen überflüssige Bagatell- und Lenkungssteuern wie die Schaumwein- und Zwischenerzeugnissteuer, die Biersteuer oder die Kaffeesteuer abschaffen.",401.0,fdp,2021,9
348,Die Beibehaltung dieser Steuern verursacht viel Bürokratie.,303.0,fdp,2021,9
349,Demgegenüber stehen nur geringe Einnahmen.,303.0,fdp,2021,9
351,Wir Freie Demokraten wollen für das zwischen Arbeitgeber und Arbeitnehmer vereinbarte Homeoffice eine erhöhte Werbungskostenpauschale gewähren.,701.0,fdp,2021,9
352,Die vom Arbeitgeber gestellte Büroausstattung soll vom Arbeitnehmer steuerfrei genutzt werden können.,701.0,fdp,2021,9
353,Darüber hinaus soll im Interesse der Rechtssicherheit auch der rechtliche Rahmen von Homeoffice-Arbeit den tatsächlichen Gegebenheiten angepasst und den für mobile Arbeitsplätze geltenden Vorschriften angeglichen werden.,701.0,fdp,2021,9
355,Wir Freie Demokraten wollen eine Doppelbesteuerung von Renten verhindern und die Beweislastumkehr zugunsten der Steuerpflichtigen einführen.,503.0,fdp,2021,9
356,"Das gilt für alle Rentenbezieherinnen und Rentenbezieher – besonders für Selbstständige, bei denen die Gefahr einer Doppelbesteuerung am größten ist.",503.0,fdp,2021,9
357,Die Rentenkassen und die Finanzverwaltung sollen dazu detaillierte und individuelle Berechnungen vorlegen.,503.0,fdp,2021,9
358,"Damit soll ersichtlich werden, ob und in welchem Umfang es zu einer doppelten Besteuerung von Renteneinkünften kommt.",503.0,fdp,2021,9
360,Wir Freie Demokraten wollen die Wiedereinführung einer Spekulationsfrist von drei Jahren für private Veräußerungsgewinne aus Wertpapieren.,403.0,fdp,2021,9
361,Den Sparerfreibetrag wollen wir deutlich anheben.,401.0,fdp,2021,9
362,Sparerinnen und Sparer sowie Kleinanleger sollen entlastet werden.,401.0,fdp,2021,9
363,"Wir wollen die langfristige Kapitalanlage in Unternehmen attraktiver gestalten, damit mehr Menschen beim Sparen und bei der Altersvorsorge an den Wachstumsgewinnen teilhaben können.",410.0,fdp,2021,9
365,Wir Freie Demokraten wollen die Mitarbeiterkapitalbeteiligung als Chance für den langfristigen Vermögensaufbau etablieren.,701.0,fdp,2021,9
366,"Aber auch für Start-ups sind Mitarbeiterbeteiligungsprogramme unerlässlich, um im internationalen Wettbewerb gut qualifizierte Fachkräfte zu gewinnen.",402.0,fdp,2021,9
367,"Um die schlechten Rahmenbedingungen hierzulande zu verbessern, soll die Besteuerung erst bei der Veräußerung einsetzen und der von Unternehmensbeteiligungen entsprechen.",402.0,fdp,2021,9
368,"Zudem wollen wir eine eigene Anteilsklasse für Mitarbeiterkapitalbeteiligungen schaffen, um den teuren und administrativ aufwendigen Prozess der Übertragung von GmbH-Anteilen zu vereinfachen.",303.0,fdp,2021,9
370,Die vor uns liegenden Herausforderungen bergen die Chance für eine zukunftsorientierte Neuausrichtung für mehr Wachstum und Innovation.,410.0,fdp,2021,9
371,"Wir sind überzeugt, dass anhaltendes Wirtschaftswachstum den Weg aus der Krise in die neue Zeit ebnet.",410.0,fdp,2021,9
372,Wir Freie Demokraten wollen daher neue Impulse durch Zukunftsinvestitionen entfachen.,411.0,fdp,2021,9
374,"Wir Freie Demokraten wollen, dass im Jahr 2025 in Deutschland 25 Prozent des Bruttoinlandsprodukts investiert werden",410.0,fdp,2021,9
375,– und zwar vor allem privat und nicht vorrangig vom Staat.,401.0,fdp,2021,9
376,Dafür wollen wir die nötigen Rahmenbedingungen schaffen.,402.0,fdp,2021,9
377,"Der Staat muss seine Investitionen sowie die sonstigen steuer- und wirtschaftspolitischen Instrumente so einsetzen, dass auch private Unternehmen gern in Deutschland investieren.",402.0,fdp,2021,9
